17.226305,42
17.211807,19
17.211094,22
17.210152,14
17.207748,8
17.20689,13
17.202288,27
17.199154,11
17.198719,30
17.188501,25
17.185081,14
17.18412,12
17.181477,22
17.175596,7
17.17331,18
17.172983,63
17.167877,16
17.1654,5
17.157175,34
17.156132,20
17.149647,42
17.145716,17
17.14343,10
17.142101,17
17.134441,9
17.132147,13
17.119286,21
17.108055,32
17.106756,32
17.106268,27
17.101212,58
17.097374,52
17.095331,12
17.090244,4
17.083426,14
17.0803,36
17.074163,33
17.070599,17
17.067127,93
17.067076,24
17.064404,26
17.061283,20
17.05833,43
17.057793,27
17.05152,45
17.046177,23
17.045757,16
17.038155,70
17.036573,32
17.030825,17
17.029018,41
17.023159,5
17.02176,9
17.020489,32
17.016804,15
17.010628,37
17.010324,44
17.010273,45
17.002094,23
16.998768,74
16.992275,25
16.991531,11
16.98825,50
16.987461,17
16.984768,15
16.981714,16
16.97705,60
16.973804,13
16.970427,21
16.967525,51
16.964832,16
16.964375,12
16.952074,51
16.940254,38
16.93751,27
16.937462,26
16.93346,8
16.932732,7
16.931469,20
16.927279,9
16.922512,18
16.920593,26
16.91783,56
16.917826,18
16.91687,30
16.913774,27
16.909676,6
16.906351,11
16.904995,18
16.901167,15
16.899788,13
16.898046,21
16.897907,11
16.897356,19
16.896711,39
16.896526,42
16.893234,22
16.892864,32
16.892065,38
16.891973,29
16.885237,12
16.885185,31
16.885113,24
16.88084,25
16.877403,14
16.87532,10
16.875168,8
16.85754,7
16.85588,31
16.85494,22
16.852104,30
16.85148,31
16.846333,11
16.844873,24
16.839676,9
16.82884,10
16.826841,62
16.825788,55
16.820732,22
16.819279,21
16.816109,19
16.806963,12
16.799377,45
16.798872,10
16.788525,25
16.782398,15
16.780975,10
16.774075,18
16.773823,29
16.768263,18
16.766806,12
16.755156,13
16.751661,70
16.744757,19
16.744688,54
16.743387,57
16.742779,20
16.739622,24
16.739347,4
16.736183,47
16.736162,2
16.735394,40
16.733366,34
16.732752,21
16.727304,23
16.720873,59
16.715961,11
16.712177,42
16.706934,37
16.70662,52
16.704441,23
16.703627,46
16.701569,29
16.698423,50
16.698252,13
16.697218,115
16.69445,44
16.692528,19
16.69039,50
16.689137,35
16.688843,11
16.688215,36
16.686821,25
16.686356,34
16.685074,25
16.669895,22
16.667454,34
16.664854,7
16.66287,18
16.662418,6
16.658785,18
16.649147,56
16.648724,60
16.647587,18
16.643658,25
16.641901,19
16.639408,21
16.637959,7
16.633873,40
16.633432,9
16.624678,8
16.624228,16
16.621847,7
16.618258,11
16.61773,17
16.616344,62
16.61478,12
16.611877,19
16.604635,22
16.601437,26
16.598988,8
16.596138,10
16.585947,43
16.585745,19
16.582787,23
16.581528,63
16.581228,9
16.578272,56
16.577686,37
16.5744,42
16.572433,30
16.56972,23
16.565939,82
16.565378,46
16.564837,10
16.561604,14
16.558235,58
16.555645,10
16.548695,7
16.547972,37
16.546295,39
16.545395,26
16.54491,33
16.541195,14
16.53624,41
16.533909,19
16.530785,31
16.522434,24
16.522299,16
16.521486,44
16.517237,7
16.51192,40
16.503922,42
16.502188,46
16.50109,33
16.49555,16
16.48867,48
16.474985,50
16.470766,20
16.47051,27
16.445961,14
16.441612,35
16.43999,19
16.438824,25
16.437405,21
16.436783,65
16.436123,59
16.435915,49
16.434868,11
16.434185,13
16.431236,18
16.426928,48
16.422775,19
16.42244,26
16.421753,12
16.420002,48
16.419186,27
16.416115,4
16.411465,16
16.408209,43
16.40753,60
16.405869,21
16.404358,19
16.403198,29
16.399506,29
16.397198,9
16.395634,24
16.394508,59
16.394436,11
16.392397,9
16.39003,22
16.38382,29
16.382935,3
16.380466,49
16.37901,32
16.377195,12
16.376225,21
16.372894,17
16.372662,9
16.367052,13
16.36388,32
16.36218,11
16.359596,25
16.35274,33
16.348701,25
16.348005,17
16.345438,26
16.34497,28
16.343285,11
16.341497,23
16.332167,16
16.325857,14
16.324953,15
16.324215,25
16.323605,39
16.32166,16
16.319105,7
16.30795,17
16.305294,24
16.304512,29
16.303877,19
16.301958,0
16.298922,59
16.29665,35
16.29602,8
16.293016,7
16.287191,42
16.282436,34
16.277493,19
16.272022,23
16.270397,26
16.261763,12
16.261705,12
16.26036,42
16.258602,36
16.250463,32
16.24934,21
16.240026,21
16.23778,17
16.235115,27
16.232761,17
16.232489,25
16.231531,33
16.229338,79
16.226835,24
16.225441,19
16.221437,17
16.220114,27
16.217178,35
16.216991,34
16.2165,35
16.216404,14
16.214176,13
16.211945,41
16.211035,12
16.21099,31
16.208435,14
16.206734,25
16.204395,23
16.204235,22
16.201153,25
16.19704,8
16.194315,19
16.18953,56
16.188454,37
16.187807,11
16.186367,25
16.18328,7
16.180813,7
16.179907,18
16.174704,9
16.16648,16
16.166187,79
16.165829,18
16.165504,54
16.16309,15
16.160969,91
16.159557,15
16.158302,15
16.156841,18
16.156033,40
16.149914,93
16.149565,89
16.148518,24
16.14535,19
16.143808,8
16.14171,13
16.139565,14
16.1394,39
16.137468,48
16.137379,47
16.13534,33
16.13523,25
16.13391,14
16.132235,36
16.132153,8
16.130436,25
16.129438,38
16.1249,34
16.122921,10
16.122839,80
16.116634,30
16.115953,9
16.114311,18
16.111176,40
16.104143,46
16.103035,55
16.098145,41
16.097847,41
16.096758,43
16.09532,12
16.09307,29
16.092487,88
16.08916,52
16.088192,12
16.085833,28
16.077614,28
16.076881,35
16.076723,38
16.067833,38
16.061186,71
16.061106,42
16.059652,33
16.053753,10
16.053274,55
16.05199,22
16.04676,21
16.044441,50
16.044,18
16.043083,34
16.040827,51
16.038712,9
16.038252,45
16.03624,15
16.033718,54
16.031345,54
16.029991,21
16.027056,25
16.026123,24
16.025866,21
16.024923,51
16.023312,14
16.023182,21
16.022524,13
16.021538,24
16.019268,74
16.017994,12
16.013544,8
16.010881,14
16.010809,12
16.010284,88
16.0089,35
16.00275,51
15.998602,23
15.987555,28
15.987061,46
15.980492,38
15.98023,24
15.97896,37
15.978192,31
15.974607,19
15.973385,42
15.956493,11
15.956395,10
15.953968,11
15.9517145,11
15.950002,13
15.949494,72
15.947824,33
15.946429,14
15.945276,19
15.937847,19
15.931883,11
15.931532,20
15.929955,27
15.925486,13
15.917519,12
15.916973,23
15.913579,12
15.913504,12
15.913314,12
15.912249,47
15.906759,27
15.9066725,13
15.906059,14
15.90539,9
15.903111,10
15.902535,40
15.898716,41
15.89831,14
15.892448,17
15.886368,3
15.886237,18
15.880519,40
15.879436,14
15.878455,24
15.875393,16
15.873104,17
15.872369,48
15.869055,31
15.86661,11
15.865414,41
15.864982,18
15.863242,27
15.863035,25
15.86259,23
15.860697,22
15.860089,12
15.8569765,27
15.856369,56
15.855501,20
15.8533945,36
15.851899,71
15.84923,68
15.847896,21
15.843427,69
15.842894,67
15.842348,14
15.837851,7
15.835861,22
15.834863,33
15.834574,14
15.834106,53
15.830234,13
15.827175,14
15.826517,45
15.822941,26
15.821606,22
15.819904,58
15.818978,54
15.818535,98
15.816778,12
15.815247,3
15.81493,29
15.814462,34
15.8128805,24
15.810616,12
15.810194,16
15.808173,5
15.804826,17
15.803756,22
15.801838,15
15.799876,46
15.7973795,28
15.796466,62
15.796436,21
15.795652,17
15.793262,49
15.790602,24
15.78517,12
15.78285,9
15.774099,14
15.773089,20
15.772842,49
15.770494,55
15.770216,37
15.769369,14
15.764237,53
15.763545,15
15.762491,23
15.759952,20
15.758658,28
15.757636,68
15.757212,55
15.755871,25
15.755405,54
15.7530775,18
15.751054,91
15.748821,11
15.7485485,54
15.746786,16
15.746248,10
15.74526,27
15.744879,27
15.741749,50
15.741409,15
15.738401,9
15.733662,27
15.731825,12
15.729483,35
15.7294,24
15.726772,2
15.726077,38
15.725885,25
15.724354,50
15.723918,11
15.723879,12
15.7214775,22
15.719788,38
15.719294,22
15.718817,63
15.71808,18
15.715686,18
15.714605,4
15.712721,9
15.711616,3
15.709597,26
15.709579,46
15.709347,58
15.709243,15
15.706949,14
15.706454,16
15.706137,28
15.706036,34
15.70514,17
15.703863,17
15.703831,11
15.703384,33
15.6998,52
15.697366,48
15.69706,24
15.696828,76
15.695999,17
15.692024,17
15.688845,21
15.683649,48
15.682121,26
15.681685,30
15.677452,51
15.676817,6
15.674763,6
15.673666,22
15.669691,14
15.668911,36
15.667949,46
15.659292,27
15.65836,26
15.653982,10
15.653151,12
15.652033,46
15.65107,46
15.6509,22
15.649707,104
15.648443,15
15.6483135,26
15.646765,22
15.644282,8
15.642084,13
15.640196,26
15.638853,12
15.636118,21
15.633725,15
15.631132,18
15.631058,19
15.624562,3
15.623301,32
15.620588,25
15.620094,28
15.619925,63
15.619577,20
15.619456,27
15.618578,28
15.618546,31
15.6179905,68
15.616788,11
15.616436,21
15.614092,18
15.608469,26
15.604284,16
15.603683,31
15.60353,12
15.600512,43
15.599769,61
15.599022,11
15.598234,3
15.597858,13
15.597738,41
15.596737,40
15.596194,4
15.595647,24
15.591249,17
15.589752,13
15.588652,17
15.588583,11
15.586731,12
15.586199,22
15.585087,16
15.584703,17
15.583883,58
15.582677,45
15.58086,14
15.580772,24
15.575399,15
15.575361,47
15.569877,9
15.567947,59
15.567818,23
15.564211,21
15.558859,23
15.557909,57
15.5570755,17
15.551481,35
15.548623,43
15.542841,51
15.542143,47
15.537308,25
15.537052,11
15.536213,10
15.533688,36
15.5317745,37
15.527731,0
15.522417,31
15.520582,8
15.517818,14
15.5177765,19
15.5154705,5
15.514889,23
15.511995,85
15.510381,15
15.510084,13
15.509716,5
15.509609,32
15.509411,22
15.508269,27
15.506895,38
15.505604,12
15.504646,33
15.504312,15
15.500629,15
15.500465,18
15.499996,22
15.497158,16
15.494818,26
15.490732,19
15.485684,39
15.484797,28
15.48386,15
15.478532,13
15.471397,15
15.470985,35
15.470511,33
15.46595,31
15.4652815,28
15.464505,18
15.463564,15
15.463285,0
15.459684,43
15.457547,23
15.455719,23
15.455606,9
15.454207,18
15.453036,76
15.4527,22
15.450786,23
15.449196,28
15.447725,20
15.446767,67
15.446482,14
15.446295,19
15.44586,17
15.445444,66
15.444149,5
15.44174,24
15.439706,19
15.437477,42
15.436125,61
15.435568,33
15.435354,30
15.434921,24
15.434142,16
15.429934,44
15.429441,9
15.429388,75
15.427727,42
15.423339,23
15.422483,23
15.419903,17
15.418901,13
15.417452,27
15.417036,22
15.41238,21
15.411817,18
15.411412,27
15.407764,13
15.407462,31
15.406832,53
15.406006,55
15.404658,41
15.401257,13
15.401131,53
15.397097,20
15.396958,29
15.396936,12
15.395974,12
15.390678,10
15.386507,36
15.384408,45
15.383867,24
15.379381,16
15.374117,19
15.372463,29
15.370888,45
15.370026,13
15.369407,18
15.369394,104
15.365998,18
15.365572,14
15.364682,22
15.364298,15
15.360722,60
15.360453,19
15.360045,59
15.358059,19
15.357295,17
15.356155,15
15.355139,8
15.354756,58
15.35215,18
15.351284,38
15.350744,14
15.348736,32
15.347856,58
15.346289,9
15.345865,12
15.339787,14
15.339165,24
15.338829,16
15.334936,80
15.334852,27
15.332182,32
15.327982,17
15.326862,15
15.325991,30
15.323898,22
15.322245,69
15.321199,34
15.320253,17
15.317068,15
15.315148,10
15.313839,18
15.3118105,11
15.311132,15
15.310477,32
15.306145,47
15.301541,11
15.30027,15
15.299112,14
15.297144,14
15.296749,18
15.295354,25
15.292147,17
15.290874,14
15.289543,1
15.2859535,12
15.285721,27
15.285116,18
15.284921,52
15.283158,28
15.282814,23
15.282147,19
15.281588,17
15.280416,16
15.279024,20
15.276757,26
15.276485,18
15.274035,35
15.270954,26
15.270889,25
15.267691,28
15.265484,50
15.263816,45
15.26198,15
15.259125,41
15.256605,27
15.255817,51
15.255268,32
15.254671,47
15.254049,18
15.25375,10
15.253679,22
15.249464,13
15.247255,21
15.246551,35
15.246487,14
15.245987,22
15.244171,8
15.242596,32
15.235845,18
15.235276,22
15.234178,19
15.23395,15
15.233425,16
15.233278,84
15.227805,47
15.2255535,16
15.223388,43
15.223147,16
15.222983,16
15.222313,16
15.221935,20
15.220738,25
15.220723,15
15.220632,9
15.220533,46
15.216927,12
15.216185,12
15.215845,10
15.214657,11
15.202298,25
15.200286,7
15.198772,36
15.193691,20
15.192228,10
15.191349,8
15.188683,37
15.188035,41
15.187585,11
15.186366,28
15.185861,14
15.183664,27
15.182127,11
15.181448,15
15.180241,16
15.179286,16
15.174401,68
15.171708,18
15.169003,22
15.168743,30
15.167962,26
15.167746,10
15.166702,23
15.165777,14
15.165647,9
15.164637,25
15.16455,63
15.164418,34
15.164019,79
15.163492,19
15.162043,61
15.160062,20
15.159319,15
15.156734,57
15.151148,17
15.146542,16
15.146107,69
15.1456175,13
15.144475,14
15.143775,18
15.141643,23
15.140182,28
15.138828,21
15.138754,71
15.138729,16
15.136921,58
15.136759,21
15.136442,19
15.135,36
15.133279,24
15.127407,25
15.127016,12
15.125466,18
15.125322,22
15.123864,29
15.123752,10
15.122387,19
15.120312,27
15.120072,16
15.119123,31
15.118458,40
15.115418,21
15.114359,8
15.11418,22
15.113093,9
15.111164,61
15.103718,37
15.102018,18
15.100811,16
15.096707,11
15.095147,80
15.094703,11
15.09392,26
15.0927925,11
15.092618,29
15.090229,16
15.088852,26
15.088187,18
15.087752,10
15.085182,43
15.084177,18
15.082069,36
15.079201,32
15.078989,22
15.07537,21
15.074309,2
15.071615,37
15.070709,3
15.070152,22
15.067343,32
15.066697,15
15.064808,10
15.063763,23
15.063433,11
15.063313,3
15.061253,54
15.059811,25
15.059717,20
15.0575905,27
15.05708,20
15.057043,31
15.056923,15
15.056063,50
15.054947,24
15.050808,16
15.05061,17
15.050525,13
15.050315,50
15.049297,15
15.048679,30
15.048426,4
15.045532,22
15.0447235,11
15.042678,51
15.042065,41
15.037636,20
15.03679,24
15.034147,25
15.033646,51
15.0327835,5
15.030788,11
15.029513,101
15.029291,24
15.026039,10
15.024166,15
15.020454,25
15.020163,15
15.020017,8
15.019512,15
15.018357,36
15.018039,8
15.018036,11
15.017262,19
15.01633,37
15.014758,40
15.013882,30
15.013052,17
15.012446,20
15.012388,13
15.010731,27
15.010455,26
15.010354,114
15.01013,27
15.007814,12
15.006056,33
15.005999,40
15.005926,21
15.004628,21
15.004425,12
15.00416,48
15.00349,34
15.002817,7
15.001265,7
15.001099,20
15.000603,66
14.999075,58
14.997731,19
14.997441,13
14.997274,6
14.994347,19
14.994329,39
14.993799,8
14.992954,24
14.991105,12
14.99044,55
14.988905,28
14.988645,12
14.987538,16
14.986511,14
14.986214,21
14.986122,16
14.983818,15
14.983438,6
14.982438,17
14.980076,5
14.978493,57
14.977358,13
14.9758835,37
14.974592,27
14.971848,56
14.970367,66
14.969933,22
14.969856,23
14.967516,26
14.9653015,17
14.964214,14
14.962011,29
14.9566555,21
14.954702,13
14.954369,4
14.9534445,13
14.950889,33
14.950125,28
14.94983,18
14.947994,9
14.945627,62
14.943346,77
14.9424095,6
14.939939,19
14.938572,76
14.93624,23
14.934467,24
14.933217,32
14.933211,33
14.927682,23
14.923869,21
14.922012,51
14.921045,21
14.919577,7
14.919378,25
14.919206,36
14.918474,16
14.916516,16
14.914101,9
14.913303,10
14.910311,17
14.909958,46
14.909794,25
14.908675,46
14.907564,50
14.906212,10
14.902601,2
14.901319,13
14.901178,7
14.89975,26
14.894557,18
14.894236,14
14.893534,18
14.888796,6
14.8869505,27
14.885271,12
14.881533,6
14.880059,32
14.877934,27
14.877527,15
14.876915,22
14.876865,98
14.8762665,59
14.874313,29
14.872444,71
14.871834,28
14.871084,22
14.870781,31
14.868673,36
14.86758,15
14.866808,16
14.865934,22
14.865696,20
14.864311,18
14.863562,22
14.861111,32
14.860744,19
14.860306,21
14.85947,27
14.8592415,36
14.858309,15
14.856197,45
14.856165,31
14.855143,6
14.850892,7
14.848987,5
14.848774,8
14.847464,9
14.847249,23
14.846457,61
14.84626,32
14.8450165,40
14.844688,4
14.844225,14
14.8412285,32
14.840961,37
14.840675,42
14.840554,23
14.83988,8
14.838976,34
14.837965,22
14.837532,7
14.836885,53
14.836137,9
14.834675,57
14.83446,20
14.832218,10
14.831977,6
14.8310375,16
14.829325,41
14.828572,22
14.828271,8
14.827422,31
14.823763,54
14.821518,30
14.820478,7
14.819384,10
14.817826,3
14.814222,17
14.812956,26
14.811305,44
14.80774,16
14.807709,45
14.806276,7
14.805997,18
14.804092,23
14.803553,22
14.803319,14
14.802054,53
14.7969475,80
14.79685,38
14.796778,56
14.795805,26
14.795578,16
14.794638,14
14.793476,28
14.792755,27
14.79018,47
14.788084,24
14.783378,11
14.781091,19
14.780682,70
14.780201,28
14.779507,5
14.77891,62
14.778664,32
14.777933,61
14.776125,40
14.775658,20
14.775606,44
14.77543,25
14.774603,20
14.773308,23
14.773134,9
14.772359,21
14.771402,34
14.769436,21
14.764555,8
14.764418,10
14.763054,15
14.762815,20
14.76154,39
14.760826,65
14.760633,0
14.756481,10
14.750477,23
14.750301,15
14.748867,30
14.74772,31
14.74762,6
14.747082,21
14.746959,13
14.746063,16
14.745303,18
14.745048,21
14.744656,16
14.742905,13
14.742718,17
14.74218,16
14.73538,7
14.732155,22
14.731731,50
14.730225,9
14.729774,13
14.728792,16
14.728495,39
14.72703,12
14.724802,15
14.724612,11
14.724607,47
14.721772,26
14.720171,24
14.719925,14
14.718657,10
14.717604,38
14.717064,13
14.716461,23
14.713869,19
14.711548,19
14.709762,32
14.709475,22
14.708693,26
14.708465,20
14.707648,32
14.707204,19
14.707008,36
14.706847,21
14.705597,23
14.703134,14
14.703075,26
14.699183,21
14.697601,16
14.696621,35
14.695939,17
14.694671,26
14.693922,42
14.6938305,23
14.690882,41
14.690487,8
14.689648,7
14.687436,30
14.686783,7
14.681216,13
14.6796665,21
14.679266,13
14.679213,31
14.678652,25
14.675859,16
14.67577,33
14.675732,25
14.675638,18
14.675584,7
14.674206,35
14.673824,37
14.673451,57
14.673367,11
14.6720295,53
14.671176,28
14.670578,14
14.670029,42
14.668228,34
14.667617,7
14.6671915,20
14.666397,21
14.6662445,17
14.664278,62
14.661915,7
14.661066,21
14.660652,2
14.660471,56
14.660084,14
14.658846,14
14.658636,8
14.65785,25
14.656053,14
14.653904,10
14.65353,22
14.65245,11
14.650407,72
14.648156,33
14.646445,44
14.645208,17
14.642813,28
14.642725,19
14.641879,13
14.640053,27
14.639853,36
14.639642,58
14.638796,27
14.638794,26
14.63716,20
14.636958,31
14.636679,11
14.633585,33
14.631257,26
14.630442,11
14.6302185,13
14.629526,22
14.629142,51
14.627804,67
14.627459,10
14.624758,19
14.624676,66
14.6237755,56
14.623108,10
14.621357,24
14.621195,15
14.619723,11
14.619062,13
14.61829,19
14.617818,65
14.617056,24
14.617047,30
14.615575,16
14.614246,16
14.610973,18
14.610527,12
14.607546,14
14.606922,28
14.606537,28
14.605684,111
14.605326,35
14.602819,52
14.601137,44
14.598961,28
14.59692,34
14.595875,18
14.590651,8
14.58652,11
14.582603,48
14.582135,13
14.581697,89
14.581268,20
14.580862,14
14.580599,16
14.578321,69
14.576744,27
14.5762005,17
14.576071,21
14.573959,50
14.572252,21
14.5709715,61
14.570531,21
14.568822,22
14.568666,12
14.56526,13
14.564565,18
14.563492,17
14.563192,11
14.562922,21
14.562176,18
14.561468,18
14.561354,60
14.558975,3
14.558293,59
14.554773,24
14.554551,37
14.552838,22
14.552704,23
14.552689,75
14.550936,19
14.548179,29
14.547907,5
14.547819,26
14.542421,34
14.541275,15
14.541097,38
14.539995,17
14.539073,12
14.5368,16
14.536739,46
14.536208,37
14.536005,35
14.530655,31
14.529585,34
14.527432,17
14.524812,33
14.5238495,66
14.523792,34
14.521868,33
14.521809,3
14.521683,68
14.520378,72
14.518393,18
14.513332,40
14.512415,46
14.512035,26
14.508193,11
14.507898,51
14.506695,67
14.504785,53
14.504382,6
14.500966,36
14.500761,41
14.49941,9
14.496283,36
14.4951315,15
14.494095,10
14.493671,37
14.491674,12
14.485382,24
14.485157,9
14.484911,9
14.483822,20
14.481775,52
14.480785,17
14.480089,12
14.4780445,13
14.47623,30
14.475975,17
14.472195,22
14.471911,24
14.47006,3
14.469835,16
14.466516,27
14.4664345,14
14.464327,75
14.464159,29
14.462487,19
14.459545,30
14.4572525,9
14.456739,13
14.456091,14
14.452577,17
14.452337,6
14.451612,26
14.451494,38
14.447491,12
14.44618,28
14.446056,24
14.4442625,9
14.440621,13
14.439777,12
14.43935,9
14.439164,50
14.439064,45
14.438349,32
14.437882,5
14.437601,18
14.436268,8
14.435699,12
14.433981,15
14.43375,37
14.43347,10
14.432933,14
14.432726,29
14.431356,63
14.431271,29
14.430935,56
14.430539,14
14.427074,19
14.425937,42
14.424946,29
14.424656,104
14.424192,31
14.423513,11
14.4232435,19
14.42179,53
14.420734,48
14.41996,23
14.419905,26
14.419122,12
14.418913,17
14.418581,9
14.416407,32
14.41629,15
14.415602,19
14.41471,22
14.410704,3
14.4074,54
14.40712,68
14.40704,17
14.406354,15
14.4062805,18
14.406063,15
14.405301,30
14.404889,31
14.404697,47
14.402756,8
14.40064,11
14.400583,58
14.399347,36
14.398994,7
14.398333,33
14.397119,11
14.396567,64
14.393908,70
